0,10000000780,139,0,995,1025,1448,780,2022-03-01 06:20:12,2022-03-01 06:50:12,1.5
0,10000000957,130,0,817,977,1476,826,2022-03-01 06:21:31,2022-03-01 06:51:31,1.5
0,10000000945,466,0,902,1008,1697,804,2022-03-01 06:22:31,2022-03-01 06:52:31,1.5
0,10000000316,3,0,675,1054,1681,901,2022-03-01 06:44:21,2022-03-01 07:14:21,1.5
0,10000000541,39,0,865,997,1507,801,2022-03-01 06:39:26,2022-03-01 07:09:26,1.5
0,10000000971,162,0,752,999,1572,914,2022-03-01 06:56:12,2022-03-01 07:26:12,1.5
0,10000000965,70,0,1015,1010,500,396,2022-03-01 06:17:22,2022-03-01 06:47:22,1.5
0,10000000279,228,0,1025,1026,675,482,2022-03-01 05:01:13,2022-03-01 05:31:13,1.5
0,10000000294,312,0,787,916,525,489,2022-03-01 01:46:12,2022-03-01 02:16:12,1.5
0,10000000577,165,0,968,975,684,360,2022-03-01 03:34:38,2022-03-01 04:04:38,1.5
0,10000000310,277,0,794,1080,514,374,2022-03-01 04:21:54,2022-03-01 04:51:54,1.5
0,10000000765,404,0,1071,1060,532,371,2022-03-01 04:21:57,2022-03-01 04:51:57,1.5
0,10000000175,13,0,895,986,695,226,2022-03-01 06:15:31,2022-03-01 06:45:31,1.5
0,10000000118,158,0,808,1029,530,424,2022-03-01 04:47:49,2022-03-01 05:17:49,1.5
0,10000000497,446,0,681,942,871,980,2022-03-01 17:00:32,2022-03-01 17:30:32,1.5
0,10000000762,442,0,988,916,894,979,2022-03-01 17:56:36,2022-03-01 18:26:36,1.5
0,10000000017,211,0,938,926,844,1005,2022-03-01 17:13:33,2022-03-01 17:43:33,1.5
0,10000000918,56,0,909,964,1031,944,2022-03-01 17:47:37,2022-03-01 18:17:37,1.5
0,10000000465,25,0,976,973,953,894,2022-03-01 16:26:55,2022-03-01 16:56:55,1.5
0,10000000693,364,0,1001,1051,904,1030,2022-03-01 16:10:30,2022-03-01 16:40:30,1.5
0,10000000948,394,0,731,1057,810,933,2022-03-01 19:50:35,2022-03-01 20:20:35,1.5
0,10000000595,224,0,818,1062,1002,976,2022-03-01 19:21:13,2022-03-01 19:51:13,1.5
0,10000000839,239,0,785,1073,740,961,2022-03-01 20:15:24,2022-03-01 20:45:24,1.5
0,10000000406,217,0,760,994,804,899,2022-03-01 20:15:38,2022-03-01 20:45:38,1.5
0,10000000050,21,0,468,509,548,679,2022-03-01 06:15:29,2022-03-01 06:45:29,1.5
0,10000000960,145,0,673,450,581,594,2022-03-01 06:03:58,2022-03-01 06:33:58,1.5
0,10000000454,493,0,693,421,567,634,2022-03-01 06:09:30,2022-03-01 06:39:30,1.5
0,10000000919,482,0,459,431,580,708,2022-03-01 06:16:17,2022-03-01 06:46:17,1.5
0,10000000746,377,0,499,473,436,497,2022-03-01 06:01:40,2022-03-01 06:31:40,1.5
0,10000000685,291,0,555,232,398,520,2022-03-01 06:30:30,2022-03-01 07:00:30,1.5
0,10000000446,245,0,546,332,521,560,2022-03-01 06:41:33,2022-03-01 07:11:33,1.5
0,10000000905,425,0,572,267,458,549,2022-03-01 06:26:31,2022-03-01 06:56:31,1.5
0,10000000446,112,0,566,482,549,537,2022-03-01 06:42:28,2022-03-01 07:12:28,1.5
0,10000000176,68,0,671,428,537,578,2022-03-01 06:25:51,2022-03-01 06:55:51,1.5
0,10000000302,109,0,539,277,1486,858,2022-03-01 04:47:38,2022-03-01 05:17:38,1.5
0,10000000469,137,0,517,367,1521,905,2022-03-01 07:02:01,2022-03-01 07:32:01,1.5
0,10000000046,301,0,475,398,1681,907,2022-03-01 04:17:28,2022-03-01 04:47:28,1.5
0,10000000026,488,0,626,460,1530,955,2022-03-01 08:51:17,2022-03-01 09:21:17,1.5
0,10000000758,28,0,564,402,1644,753,2022-03-01 07:00:50,2022-03-01 07:30:50,1.5
0,10000000229,283,0,476,486,1299,791,2022-03-01 06:24:53,2022-03-01 06:54:53,1.5
0,10000000435,271,0,708,400,1464,679,2022-03-01 07:48:54,2022-03-01 08:18:54,1.5
0,10000000831,429,0,529,234,1674,769,2022-03-01 06:40:25,2022-03-01 07:10:25,1.5
0,10000000614,270,0,742,322,649,454,2022-03-01 17:07:31,2022-03-01 17:37:31,1.5
0,10000000589,406,0,607,485,481,304,2022-03-01 17:32:10,2022-03-01 18:02:10,1.5
0,10000000907,202,0,686,375,618,392,2022-03-01 17:34:17,2022-03-01 18:04:17,1.5
0,10000000976,222,0,465,309,681,312,2022-03-01 17:53:00,2022-03-01 18:23:00,1.5
0,10000000053,284,0,642,233,615,427,2022-03-01 17:50:23,2022-03-01 18:20:23,1.5
0,10000000093,457,0,712,490,478,397,2022-03-01 17:30:27,2022-03-01 18:00:27,1.5
0,10000000727,447,0,649,356,1049,1006,2022-03-01 20:45:23,2022-03-01 21:15:23,1.5
0,10000000279,292,0,598,249,899,911,2022-03-01 19:21:19,2022-03-01 19:51:19,1.5
0,10000000187,380,0,528,247,859,1049,2022-03-01 19:56:38,2022-03-01 20:26:38,1.5
0,10000000044,121,0,535,429,950,1016,2022-03-01 19:37:45,2022-03-01 20:07:45,1.5
0,10000000655,185,0,1294,751,520,270,2022-03-01 06:56:30,2022-03-01 07:26:30,1.5
0,10000000946,96,0,1347,703,754,345,2022-03-01 06:01:27,2022-03-01 06:31:27,1.5
0,10000000904,338,0,1495,866,699,494,2022-03-01 06:41:59,2022-03-01 07:11:59,1.5
0,10000000517,207,0,1370,935,598,304,2022-03-01 06:13:36,2022-03-01 06:43:36,1.5
0,10000000819,233,0,1343,683,706,266,2022-03-01 06:55:34,2022-03-01 07:25:34,1.5
0,10000000275,371,0,1458,701,754,318,2022-03-01 06:05:32,2022-03-01 06:35:32,1.5
0,10000000316,48,0,1670,823,604,384,2022-03-01 06:45:21,2022-03-01 07:15:21,1.5
0,10000000804,118,0,1460,686,633,354,2022-03-01 06:38:53,2022-03-01 07:08:53,1.5
0,10000000505,106,0,1729,745,695,472,2022-03-01 06:39:38,2022-03-01 07:09:38,1.5
0,10000000006,206,0,1607,754,495,359,2022-03-01 06:50:48,2022-03-01 07:20:48,1.5
0,10000000104,19,0,1322,777,755,318,2022-03-01 05:25:17,2022-03-01 05:55:17,1.5
0,10000000667,304,0,1604,833,509,255,2022-03-01 07:38:11,2022-03-01 08:08:11,1.5
0,10000000433,376,0,1666,827,689,431,2022-03-01 08:29:29,2022-03-01 08:59:29,1.5
0,10000000156,340,0,1614,916,696,394,2022-03-01 08:50:17,2022-03-01 09:20:17,1.5
0,10000000838,273,0,1692,701,483,239,2022-03-01 06:29:14,2022-03-01 06:59:14,1.5
0,10000000857,474,0,1448,834,613,515,2022-03-01 03:04:26,2022-03-01 03:34:26,1.5
0,10000000091,114,0,1657,768,719,365,2022-03-01 08:30:20,2022-03-01 09:00:20,1.5
0,10000000768,63,0,1705,679,642,353,2022-03-01 02:12:51,2022-03-01 02:42:51,1.5
0,10000000163,103,0,1536,805,804,1014,2022-03-01 17:37:23,2022-03-01 18:07:23,1.5
0,10000000949,471,0,1777,853,708,941,2022-03-01 17:12:56,2022-03-01 17:42:56,1.5
0,10000000406,145,0,1523,792,891,1044,2022-03-01 17:45:37,2022-03-01 18:15:37,1.5
0,10000000642,398,0,1402,922,939,942,2022-03-01 16:35:31,2022-03-01 17:05:31,1.5
0,10000000485,171,0,1768,866,783,1013,2022-03-01 17:08:19,2022-03-01 17:38:19,1.5
0,10000000241,487,0,1627,766,1047,959,2022-03-01 17:47:07,2022-03-01 18:17:07,1.5
0,10000000136,222,0,1489,756,1546,879,2022-03-01 19:10:51,2022-03-01 19:40:51,1.5
0,10000000038,446,0,1352,849,1503,789,2022-03-01 20:42:29,2022-03-01 21:12:29,1.5
0,10000000666,160,0,1338,911,1588,965,2022-03-01 20:51:11,2022-03-01 21:21:11,1.5
0,10000000600,7,0,1525,963,1371,936,2022-03-01 20:15:50,2022-03-01 20:45:50,1.5
0,10000000982,65,0,1721,617,554,461,2022-03-01 06:05:56,2022-03-01 06:35:56,1.5
0,10000000164,400,0,1790,1039,537,450,2022-03-01 06:24:34,2022-03-01 06:54:34,1.5
0,10000000873,198,0,1660,961,664,511,2022-03-01 06:33:35,2022-03-01 07:03:35,1.5
0,10000000926,411,0,1765,1045,560,238,2022-03-01 06:03:24,2022-03-01 06:33:24,1.5
0,10000000369,94,0,1614,805,498,458,2022-03-01 06:51:51,2022-03-01 07:21:51,1.5
0,10000000154,295,0,1759,911,584,384,2022-03-01 06:20:20,2022-03-01 06:50:20,1.5
0,10000000941,225,0,1771,527,741,367,2022-03-01 06:19:17,2022-03-01 06:49:17,1.5
0,10000000341,305,0,1621,1046,628,232,2022-03-01 06:40:05,2022-03-01 07:10:05,1.5
0,10000000607,495,0,1589,721,496,339,2022-03-01 06:19:09,2022-03-01 06:49:09,1.5
0,10000000417,130,0,1565,607,709,445,2022-03-01 06:40:31,2022-03-01 07:10:31,1.5
0,10000000599,23,0,1599,921,783,1039,2022-03-01 04:59:26,2022-03-01 05:29:26,1.5
0,10000000986,367,0,1654,750,939,1079,2022-03-01 08:06:44,2022-03-01 08:36:44,1.5
0,10000000954,457,0,1703,549,1031,1018,2022-03-01 03:36:16,2022-03-01 04:06:16,1.5
0,10000000861,296,0,1722,702,778,981,2022-03-01 01:39:22,2022-03-01 02:09:22,1.5
0,10000000941,260,0,1804,1053,1059,1017,2022-03-01 03:19:51,2022-03-01 03:49:51,1.5
0,10000000737,312,0,1748,883,822,915,2022-03-01 04:51:23,2022-03-01 05:21:23,1.5
0,10000000004,9,0,1720,775,925,1071,2022-03-01 07:32:30,2022-03-01 08:02:30,1.5
0,10000000450,40,0,1544,806,999,957,2022-03-01 05:41:12,2022-03-01 06:11:12,1.5
0,10000000900,136,0,1623,570,529,252,2022-03-01 17:39:27,2022-03-01 18:09:27,1.5
0,10000000227,11,0,1782,621,659,367,2022-03-01 16:01:35,2022-03-01 16:31:35,1.5
0,10000000096,68,0,1650,589,520,251,2022-03-01 17:11:01,2022-03-01 17:41:01,1.5
0,10000000346,476,0,1554,952,553,394,2022-03-01 16:52:17,2022-03-01 17:22:17,1.5
0,10000000662,337,0,1792,689,687,392,2022-03-01 17:46:33,2022-03-01 18:16:33,1.5
0,10000000041,218,0,1545,1017,600,303,2022-03-01 17:44:10,2022-03-01 18:14:10,1.5
0,10000000395,223,0,1649,998,1546,856,2022-03-01 19:49:18,2022-03-01 20:19:18,1.5
0,10000000724,297,0,1681,840,1628,932,2022-03-01 19:32:28,2022-03-01 20:02:28,1.5
0,10000000972,10,0,1559,679,1736,924,2022-03-01 19:32:04,2022-03-01 20:02:04,1.5
0,10000000236,117,0,1770,534,1297,870,2022-03-01 19:01:25,2022-03-01 19:31:25,1.5
0,10000000963,326,0,357,728,584,437,2022-03-02 06:11:53,2022-03-02 06:41:53,1.5
0,10000000089,135,0,416,670,699,256,2022-03-02 06:39:40,2022-03-02 07:09:40,1.5
0,10000000477,475,0,498,708,477,376,2022-03-02 06:15:40,2022-03-02 06:45:40,1.5
0,10000000367,150,0,455,433,497,336,2022-03-02 06:45:28,2022-03-02 07:15:28,1.5
0,10000000455,10,0,415,601,588,453,2022-03-02 06:08:27,2022-03-02 06:38:27,1.5
0,10000000029,489,0,477,490,548,321,2022-03-02 06:13:09,2022-03-02 06:43:09,1.5
0,10000000631,128,0,542,464,484,374,2022-03-02 06:29:58,2022-03-02 06:59:58,1.5
0,10000000545,228,0,579,499,545,413,2022-03-02 06:26:43,2022-03-02 06:56:43,1.5
0,10000000700,317,0,585,565,606,463,2022-03-02 06:01:45,2022-03-02 06:31:45,1.5
0,10000000178,200,0,518,544,751,337,2022-03-02 06:30:00,2022-03-02 07:00:00,1.5
0,10000000560,365,0,524,631,724,471,2022-03-02 08:50:28,2022-03-02 09:20:28,1.5
0,10000000702,90,0,612,599,717,301,2022-03-02 03:54:57,2022-03-02 04:24:57,1.5
0,10000000945,365,0,577,615,488,453,2022-03-02 05:13:20,2022-03-02 05:43:20,1.5
0,10000000188,471,0,447,502,549,333,2022-03-02 04:26:40,2022-03-02 04:56:40,1.5
0,10000000517,370,0,515,464,549,398,2022-03-02 04:28:20,2022-03-02 04:58:20,1.5
0,10000000224,153,0,422,562,724,301,2022-03-02 04:14:06,2022-03-02 04:44:06,1.5
0,10000000577,63,0,641,497,518,266,2022-03-02 08:07:06,2022-03-02 08:37:06,1.5
0,10000000157,370,0,407,613,717,381,2022-03-02 03:42:04,2022-03-02 04:12:04,1.5
0,10000000641,180,0,593,563,1602,704,2022-03-02 17:04:24,2022-03-02 17:34:24,1.5
0,10000000621,117,0,398,659,1803,809,2022-03-02 17:23:42,2022-03-02 17:53:42,1.5
0,10000000922,48,0,617,584,1789,961,2022-03-02 16:19:33,2022-03-02 16:49:33,1.5
0,10000000028,462,0,506,624,1825,966,2022-03-02 17:06:55,2022-03-02 17:36:55,1.5
0,10000000999,298,0,583,692,1571,637,2022-03-02 16:04:16,2022-03-02 16:34:16,1.5
0,10000000668,109,0,405,614,1827,493,2022-03-02 17:25:19,2022-03-02 17:55:19,1.5
0,10000000197,245,0,564,666,606,607,2022-03-02 19:41:57,2022-03-02 20:11:57,1.5
0,10000000390,337,0,495,667,460,458,2022-03-02 20:52:20,2022-03-02 21:22:20,1.5
0,10000000792,254,0,402,585,430,693,2022-03-02 19:20:04,2022-03-02 19:50:04,1.5
0,10000000878,176,0,410,686,398,542,2022-03-02 20:13:51,2022-03-02 20:43:51,1.5
0,10000000653,499,0,865,1005,852,1060,2022-03-02 06:50:49,2022-03-02 07:20:49,1.5
0,10000000108,31,0,740,1061,685,960,2022-03-02 06:31:47,2022-03-02 07:01:47,1.5
0,10000000551,464,0,870,1031,784,1084,2022-03-02 06:05:39,2022-03-02 06:35:39,1.5
0,10000000925,347,0,1072,1027,882,1030,2022-03-02 06:54:48,2022-03-02 07:24:48,1.5
0,10000000062,273,0,929,1089,928,930,2022-03-02 06:15:26,2022-03-02 06:45:26,1.5
0,10000000034,166,0,991,1056,842,932,2022-03-02 06:23:20,2022-03-02 06:53:20,1.5
0,10000000110,384,0,903,1082,893,937,2022-03-02 06:51:15,2022-03-02 07:21:15,1.5
0,10000000313,296,0,1022,970,721,1062,2022-03-02 06:37:09,2022-03-02 07:07:09,1.5
0,10000000025,367,0,1042,999,785,952,2022-03-02 06:55:30,2022-03-02 07:25:30,1.5
0,10000000903,354,0,727,996,852,899,2022-03-02 06:57:51,2022-03-02 07:27:51,1.5
0,10000000023,43,0,783,1006,619,229,2022-03-02 04:24:18,2022-03-02 04:54:18,1.5
0,10000000723,441,0,835,1061,747,445,2022-03-02 06:20:53,2022-03-02 06:50:53,1.5
0,10000000319,202,0,749,893,603,485,2022-03-02 04:55:47,2022-03-02 05:25:47,1.5
0,10000000145,252,0,681,897,459,519,2022-03-02 03:15:49,2022-03-02 03:45:49,1.5
0,10000000875,28,0,849,1076,667,422,2022-03-02 06:47:58,2022-03-02 07:17:58,1.5
0,10000000866,41,0,838,1065,577,440,2022-03-02 03:55:00,2022-03-02 04:25:00,1.5
0,10000000896,218,0,945,988,507,355,2022-03-02 05:49:04,2022-03-02 06:19:04,1.5
0,10000000701,342,0,773,904,684,310,2022-03-02 03:16:46,2022-03-02 03:46:46,1.5
0,10000000816,2,0,745,1070,1744,856,2022-03-02 16:20:51,2022-03-02 16:50:51,1.5
0,10000000391,312,0,866,956,1595,854,2022-03-02 16:26:56,2022-03-02 16:56:56,1.5
0,10000000397,37,0,680,1064,1400,882,2022-03-02 17:23:26,2022-03-02 17:53:26,1.5
0,10000000694,75,0,795,1045,1458,762,2022-03-02 16:52:32,2022-03-02 17:22:32,1.5
0,10000000353,438,0,986,1013,1652,775,2022-03-02 16:43:56,2022-03-02 17:13:56,1.5
0,10000000568,428,0,887,1000,1471,776,2022-03-02 16:38:35,2022-03-02 17:08:35,1.5
0,10000000544,89,0,981,1017,553,612,2022-03-02 19:16:47,2022-03-02 19:46:47,1.5
0,10000000633,497,0,887,987,585,439,2022-03-02 19:41:42,2022-03-02 20:11:42,1.5
0,10000000103,250,0,1009,964,509,620,2022-03-02 20:22:39,2022-03-02 20:52:39,1.5
0,10000000283,371,0,896,976,478,721,2022-03-02 19:24:39,2022-03-02 19:54:39,1.5
0,10000000536,7,0,705,384,720,516,2022-03-02 06:47:32,2022-03-02 07:17:32,1.5
0,10000000896,274,0,639,304,512,226,2022-03-02 06:23:05,2022-03-02 06:53:05,1.5
0,10000000808,419,0,717,496,662,396,2022-03-02 06:36:04,2022-03-02 07:06:04,1.5
0,10000000919,221,0,524,288,582,450,2022-03-02 06:26:41,2022-03-02 06:56:41,1.5
0,10000000365,258,0,572,326,509,348,2022-03-02 06:01:26,2022-03-02 06:31:26,1.5
0,10000000331,196,0,555,254,462,325,2022-03-02 06:36:21,2022-03-02 07:06:21,1.5
0,10000000655,55,0,508,478,476,345,2022-03-02 06:46:45,2022-03-02 07:16:45,1.5
0,10000000414,298,0,718,441,624,423,2022-03-02 06:10:59,2022-03-02 06:40:59,1.5
0,10000000082,284,0,520,333,551,442,2022-03-02 06:10:46,2022-03-02 06:40:46,1.5
0,10000000914,262,0,726,385,491,406,2022-03-02 06:49:27,2022-03-02 07:19:27,1.5
0,10000000258,375,0,740,383,1010,986,2022-03-02 01:57:23,2022-03-02 02:27:23,1.5
0,10000000001,279,0,653,371,894,957,2022-03-02 05:31:31,2022-03-02 06:01:31,1.5
0,10000000025,263,0,727,509,746,1072,2022-03-02 08:13:26,2022-03-02 08:43:26,1.5
0,10000000041,148,0,525,426,1061,1053,2022-03-02 06:47:12,2022-03-02 07:17:12,1.5
0,10000000609,186,0,727,393,945,994,2022-03-02 05:42:51,2022-03-02 06:12:51,1.5
0,10000000821,82,0,630,254,821,962,2022-03-02 08:21:48,2022-03-02 08:51:48,1.5
0,10000000110,65,0,571,373,953,924,2022-03-02 04:53:26,2022-03-02 05:23:26,1.5
0,10000000468,241,0,537,358,824,1022,2022-03-02 04:47:01,2022-03-02 05:17:01,1.5
0,10000000810,496,0,543,352,1500,757,2022-03-02 17:11:35,2022-03-02 17:41:35,1.5
0,10000000622,235,0,643,483,1740,717,2022-03-02 16:38:07,2022-03-02 17:08:07,1.5
0,10000000154,198,0,493,456,1464,917,2022-03-02 16:03:54,2022-03-02 16:33:54,1.5
0,10000000846,1,0,690,407,1712,717,2022-03-02 17:55:22,2022-03-02 18:25:22,1.5
0,10000000906,18,0,622,415,1463,722,2022-03-02 17:15:24,2022-03-02 17:45:24,1.5
0,10000000850,324,0,465,424,1492,807,2022-03-02 16:28:24,2022-03-02 16:58:24,1.5
0,10000000213,235,0,461,273,506,401,2022-03-02 20:27:56,2022-03-02 20:57:56,1.5
0,10000000283,464,0,650,329,554,399,2022-03-02 20:07:08,2022-03-02 20:37:08,1.5
0,10000000471,190,0,549,245,546,264,2022-03-02 20:12:30,2022-03-02 20:42:30,1.5
0,10000000224,432,0,595,239,742,247,2022-03-02 19:11:54,2022-03-02 19:41:54,1.5
0,10000000491,478,0,1703,750,625,614,2022-03-02 06:40:27,2022-03-02 07:10:27,1.5
0,10000000297,463,0,1524,712,363,729,2022-03-02 06:57:26,2022-03-02 07:27:26,1.5
0,10000000163,2,0,1768,688,436,499,2022-03-02 06:59:30,2022-03-02 07:29:30,1.5
0,10000000561,2,0,1386,869,348,489,2022-03-02 06:58:11,2022-03-02 07:28:11,1.5
0,10000000514,161,0,1649,687,489,549,2022-03-02 06:38:31,2022-03-02 07:08:31,1.5
0,10000000388,419,0,1305,675,457,456,2022-03-02 06:49:33,2022-03-02 07:19:33,1.5
0,10000000634,267,0,1634,912,381,538,2022-03-02 06:15:04,2022-03-02 06:45:04,1.5
0,10000000465,471,0,1425,760,645,654,2022-03-02 06:48:07,2022-03-02 07:18:07,1.5
0,10000000419,176,0,1547,845,529,435,2022-03-02 06:26:30,2022-03-02 06:56:30,1.5
0,10000000129,134,0,1549,747,492,543,2022-03-02 06:19:19,2022-03-02 06:49:19,1.5
0,10000000074,253,0,1481,674,1719,1047,2022-03-02 07:21:06,2022-03-02 07:51:06,1.5
0,10000000409,53,0,1705,912,1757,886,2022-03-02 04:44:02,2022-03-02 05:14:02,1.5
0,10000000462,292,0,1571,784,1702,716,2022-03-02 05:22:58,2022-03-02 05:52:58,1.5
0,10000000055,300,0,1382,857,1774,890,2022-03-02 06:37:40,2022-03-02 07:07:40,1.5
0,10000000923,3,0,1450,886,1674,740,2022-03-02 06:11:11,2022-03-02 06:41:11,1.5
0,10000000695,15,0,1370,867,1548,528,2022-03-02 05:43:59,2022-03-02 06:13:59,1.5
0,10000000486,148,0,1749,797,1616,955,2022-03-02 03:13:25,2022-03-02 03:43:25,1.5
0,10000000037,85,0,1330,867,1630,719,2022-03-02 05:52:57,2022-03-02 06:22:57,1.5
0,10000000751,363,0,1394,883,1542,777,2022-03-02 17:44:10,2022-03-02 18:14:10,1.5
0,10000000327,139,0,1305,816,1702,604,2022-03-02 17:19:35,2022-03-02 17:49:35,1.5
0,10000000744,498,0,1677,796,1668,999,2022-03-02 16:35:00,2022-03-02 17:05:00,1.5
0,10000000798,441,0,1606,716,1671,829,2022-03-02 16:10:48,2022-03-02 16:40:48,1.5
0,10000000581,302,0,1409,745,1617,1056,2022-03-02 17:26:47,2022-03-02 17:56:47,1.5
0,10000000897,198,0,1392,768,1591,908,2022-03-02 17:44:01,2022-03-02 18:14:01,1.5
0,10000000153,194,0,1738,678,1291,839,2022-03-02 20:30:07,2022-03-02 21:00:07,1.5
0,10000000734,393,0,1511,859,1388,847,2022-03-02 19:22:22,2022-03-02 19:52:22,1.5
0,10000000920,135,0,1330,920,1620,892,2022-03-02 20:43:31,2022-03-02 21:13:31,1.5
0,10000000319,198,0,1386,931,1501,713,2022-03-02 20:13:58,2022-03-02 20:43:58,1.5
0,10000000198,294,0,1552,992,545,718,2022-03-02 06:25:57,2022-03-02 06:55:57,1.5
0,10000000829,48,0,1631,468,413,452,2022-03-02 06:17:09,2022-03-02 06:47:09,1.5
0,10000000277,47,0,1774,1025,391,686,2022-03-02 06:08:05,2022-03-02 06:38:05,1.5
0,10000000207,260,0,1707,836,508,671,2022-03-02 06:10:43,2022-03-02 06:40:43,1.5
0,10000000506,97,0,1588,1002,451,499,2022-03-02 06:54:09,2022-03-02 07:24:09,1.5
0,10000000201,487,0,1741,583,424,522,2022-03-02 06:06:45,2022-03-02 06:36:45,1.5
0,10000000850,121,0,1672,1005,604,440,2022-03-02 06:53:41,2022-03-02 07:23:41,1.5
0,10000000576,161,0,1824,582,626,682,2022-03-02 06:30:03,2022-03-02 07:00:03,1.5
0,10000000601,498,0,1801,779,602,713,2022-03-02 06:52:57,2022-03-02 07:22:57,1.5
0,10000000182,219,0,1759,736,498,692,2022-03-02 06:49:48,2022-03-02 07:19:48,1.5
0,10000000130,58,0,1552,825,1405,727,2022-03-02 07:16:18,2022-03-02 07:46:18,1.5
0,10000000338,183,0,1582,1000,1371,825,2022-03-02 06:28:09,2022-03-02 06:58:09,1.5
0,10000000043,205,0,1569,470,1417,844,2022-03-02 05:48:05,2022-03-02 06:18:05,1.5
0,10000000427,117,0,1791,882,1598,744,2022-03-02 02:14:32,2022-03-02 02:44:32,1.5
0,10000000172,158,0,1802,969,1775,686,2022-03-02 03:31:51,2022-03-02 04:01:51,1.5
0,10000000123,126,0,1752,918,1565,735,2022-03-02 06:06:07,2022-03-02 06:36:07,1.5
0,10000000585,176,0,1543,803,1650,780,2022-03-02 06:52:40,2022-03-02 07:22:40,1.5
0,10000000675,217,0,1629,645,1321,790,2022-03-02 04:08:16,2022-03-02 04:38:16,1.5
0,10000000067,76,0,1817,806,1592,871,2022-03-02 17:11:51,2022-03-02 17:41:51,1.5
0,10000000599,264,0,1687,610,1712,778,2022-03-02 16:33:45,2022-03-02 17:03:45,1.5
0,10000000712,92,0,1571,524,1805,999,2022-03-02 17:25:32,2022-03-02 17:55:32,1.5
0,10000000081,122,0,1550,951,1806,723,2022-03-02 16:02:41,2022-03-02 16:32:41,1.5
0,10000000710,183,0,1784,723,1664,852,2022-03-02 17:05:26,2022-03-02 17:35:26,1.5
0,10000000326,15,0,1634,976,1604,944,2022-03-02 16:06:32,2022-03-02 16:36:32,1.5
0,10000000683,73,0,1543,964,1060,1013,2022-03-02 20:44:22,2022-03-02 21:14:22,1.5
0,10000000226,266,0,1561,546,975,932,2022-03-02 20:39:06,2022-03-02 21:09:06,1.5
0,10000000330,315,0,1582,892,1055,1080,2022-03-02 19:22:58,2022-03-02 19:52:58,1.5
0,10000000912,116,0,1739,961,803,918,2022-03-02 19:24:32,2022-03-02 19:54:32,1.5
